query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
89	1	TRUE	2.77e-05	1317	1924	397	0.206	0.301	KEGG:01100	keg	127	Metabolic pathways	1	GALNT1,FTCD,AGPAT3,ACP5,CYP51,TAT,FOLH1,CYP4F18,DGKQ,NMRK2,G6PC2,HMOX1,PAFAH1B3,PCYT1A,MTHFD2,ATP5G1,ATP6V1B1,GGT1,HYI,APRT,HMGCLL1,HYAL2,HYAL1,PLCD1,PDHX,ADSSL1,CAD,COX6C,ATP6V0E,LAMA5,QDPR,CHDH,HSD11B1,ATP5E,NDUFA1,ACOT8,PIPOX,ADA,PIGT,COX7C,PTGIS,PNPO,ALOX12E,ETNPPL,HSD17B1,AOC3,GYG,SMPD2,QRSL1,ARG1,ENPP3,HAL,HKDC1,GLYCTK,MGAT1,UPP1,POLD2,SHMT1,TWISTNB,ATP6V1C2,ADI1,RRM2,ASPA,XYLT2,POLE2,POLR2H,MTHFD1,PIGH,COQ6,DEGS2,GGPS1,FBP2,CKMT2,DHFR,4933425L06RIK,ACOX2,GLUD1,BTD,GALNT15,OGDHL,DHRS4,AMACR,ADSL,GPT,GPAA1,TSTA3,PYCRL,NAPRT,TYMP,PLA2G10,ST3GAL6,EHHADH,ST6GAL1,ATP5J,CSAD,RGN,PIGX,PLA2G7,1700061G19RIK,NUDT12,POLR2D,CYP4F14,LAMA3,IMPA2,PSAT1,RFK,TM7SF2,POLA2,ASAH2,PCX,MINPP1,PAPSS2,PLCB3,GPAM,CYP26A1,PLCE1,CYP2C55,ALDH18A1,NT5C2,PNLIPRP2,PI4K2A,CYP2C44,ADPGK,ALAS2,SHMT2,ST8SIA5,NNT,ECHS1,CYP2E1,URAH,TKTL2,NAT1,PRPS2,HK3,CPS1,ACADL,CYP27A1,ATIC,ALPPL2,AGXT,ACMSD,CHIT1,HSD17B7,ALDH9A1,PIGC,AK8,CEL,GBGT1,UPP2,NDUFA8,INPP5E,UAP1L1,GALNT3,DHRS9,PHOSPHO2,CRLS1,HDC,LPIN3,POLR3F,ACSS1,GSS,NDUFB5,PLD1,SLC33A1,GMPS,HSD3B6,HAO2,HMGCS2,AMPD2,NDST4,NDST3,CYP2U1,PLA2G12A,TDO2,GBA,BDH2,UOX,ATP6V0D2,CYP7A1,COQ3,POLR1E,NANS,FKTN,PIGO,AK4,SCP2,GALE,HMGCL,CYP4A14,PLA2G2C,CDA,MECR,H6PD,NMNAT1,FAM213B,BST1,ACOX3,PLB1,PGM1,PI4K2B,LIAS,PPAT,PAICS,POLR2B,UGT2A2,DCK,MTHFD2L,SDSL,HYAL5,HYAL4,CYP3A13,AKR1B8,HIBADH,PIK3C2G,PLCZ1,ST8SIA1,SLC27A5,ART2B,COQ7,PIK3C2A,CYP2R1,QPRT,ACADSB,EARS2,ACSM3,ACSM2,NADSYN1,EBP,OTC,PGK2,ACSL4,GLT28D2,MTM1,TKTL1,DHODH,PGLS,HSD17B2,BCO1,ALG9,PTS,DPAGT1,GCNT3,NNMT,CYP19A1,MPI,NME6,NT5M,ALOX12B,CYP2C38,CHPF,ACSM1,SPR,LPCAT2B,ALG3,PLCG2,GCSH,GULO,UROC1,MGAT4D,GALM,GRHPR,UGT2B35,POLR3G,UGT2B1,HYKK,ACSS3,AKP3,PLCH1,ACAA2,PRODH2,NDUFC1,PAFAH2,ENPP1,GCH1,HSD3B5,AOX4,GMDS,CYP24A1,ATP6V0A4,POLR3K,DEGS1,AKR1D1,MBOAT1,SPTLC3,NDST2,ALG1,DCXR,DSE,KMO,PLCB4,TPH1,PLCB2,RDH7,BLVRB,GGT6,MTHFD1L,CYP2S1,AGMAT,CEPT1,HLCS,PLA2G2D,PKLR,AK7,PNPLA3,GCK,NDUFA7,DAO,DMGDH,BHMT2,C1GALT1,DCTPP1,DPM3,PIGV,PGP,UQCRQ,TST,ACER1,GPAT2,ENPP7,PIP5KL1,PLA2G4F,ACSM4,CHST9,A4GALT,ENO4,NAGS,MCAT,COX7B2,SUOX,IDNK,PIGM,SGMS2,P4HA3,NAT2,COX6B2,AKR1B7,ACOT4,ALDH1A1,LIPG,FPGT,UGT2B5,ADH7,PGM3,CNDP1,PLA2G4A,NAT3,AADAT,CES1C,IDI1,UQCR10,CHPT1,BCKDHA,CHST8,CYP2C70,PLA2G16,IPMK,COX5B,AKR1B10,UGT2B38,GANC,PPOX,ACADM,AOX1,HSD3B2,UQCRH,MOCS1,CYP4A12A,CYP4A10,CYP2J11,POMGNT2,RDH11,MTHFS,POLR1C,CYP2C66,MGAM,RDH16,FBP1,4930438A08RIK,NDUFB6,POLR2G,IL4I1,ADH1,AMY2A5,BHMT,HPSE2,ALDH3B2,DOLK,G6PC,PIGB,AGXT2,UGT1A5,UGT1A2,PRPS1L1,ART2A-PS,PLA2G4B,LDHAL6B,UGT2A1
90	1	TRUE	0.0272	16	1924	10	0.005	0.625	KEGG:00120	keg	66	Primary bile acid biosynthesis	1	ACOT8,ACOX2,AMACR,CYP39A1,CYP27A1,CYP7A1,SCP2,SLC27A5,AKR1D1,CH25H
91	1	TRUE	0.0401	102	1924	38	0.02	0.373	KEGG:04659	keg	3	Th17 cell differentiation	1	LCK,IL4,STAT3,STAT5A,MAPK13,IL27RA,TGFBR1,IFNGR1,NFKBIA,IL6ST,PPP3CC,MAPK12,NFKBIE,H2-OA,SMAD2,IL1R1,STAT1,IL2RA,JAK1,NFKBIB,LAT,IL2RG,JAK3,TYK2,RORA,H2-DMB2,H2-DMA,RARA,FOXP3,RXRB,H2-OB,IL17F,MAPK14,IFNG,H2-EB1,IL2RB,H2-AB1,H2-DMB1
92	1	TRUE	0.0434	83	1924	32	0.017	0.386	KEGG:04512	keg	33	ECM-receptor interaction	1	COL1A1,ITGA3,CD36,CD44,LAMA5,SDC4,SDC1,ITGB3,ITGB4,THBS4,THBS2,LAMA3,COL9A1,LAMC2,TNN,ITGA8,ITGB6,ITGA6,TNC,COL9A2,HSPG2,SPP1,COL4A6,COL4A5,COL6A4,LAMA1,CHAD,ITGA9,ITGA1,GP1BA,LAMB2,COL4A4
93	1	TRUE	0.00937	692	4791	220	0.046	0.318	MI:mmu-miR-465c-5p	mi	12	MI:mmu-miR-465c-5p	1	PBSN,TAT,LIM2,HAPLN2,CSTB,MSH4,MET,PDHX,DMRTC2,TMEM208,2310057J18RIK,LBP,KRT27,1700125H20RIK,MMP20,IL3,CSF2,TLCD1,L3HYPDH,TRDN,KATNA1,TRAF3IP2,SLC22A4,CNOT6,ITK,GABRA6,ADI1,KLF11,TMIGD1,MIA2,MRS2,SNRNP48,AAED1,SLC25A48,CETN3,4933425L06RIK,PRKCD,1700129C05RIK,C6,HAS2,GTPBP8,MUC13,HRG,PLA2G7,RHOQ,MEP1B,PSMB8,AIF1,SEC11C,CEP192,PSAT1,TIMM21,MS4A2,POLA2,CYP26A1,CEP55,PFKFB1,MMP19,CBX8,TGM4,CWF19L2,CASP8,SLCO6C1,SLCO6D1,NR5A2,MPC2,KCTD3,MASTL,CEL,4930568D16RIK,MKKS,CRLS1,USP8,IL1A,OTOR,EIF2A,TBCK,LAMTOR2,GPATCH4,GBP3,SVEP1,PTBP3,HSDL2,AQP7,EXO5,ZBTB8A,RHD,NMNAT1,ATAD3A,PGM1,SULT1E1,BRDT,AMBN,NUDT9,RASSF6,HYAL5,SSPO,DFNA5,APLF,DERA,TTLL3,ZFP719,BLM,PAK1,3830403N18RIK,4930447F04RIK,MAP3K15,AP1S2,NEK3,GINS4,FGL1,HPGD,CRTAP,CMTM7,FOLR2,FANCA,CCDC85A,KBTBD12,ANGPTL1,CCDC17,TSPAN8,SMC4,MYO15B,UROC1,SNX2,HSD17B13,COBLL1,MGAT4D,GCFC2,MITF,HYKK,TDP2,GLB1L2,CDKN1C,ATP6V0A4,TM6SF1,PAK1IP1,CCDC68,KMO,PLCB4,OAZ2,ASGR2,WWP1,EFHC1,OOSP1,BC051665,CCNO,SHCBP1L,ALKBH6,VMN1R226,FOXO4,IFNK,VMN1R66,OSBPL1A,TIGD3,1700030F18RIK,SPRED2,PRAMEF8,CHST9,CDH19,CMYA5,OLFR1349,TAS2R126,SOCS4,RARRES1,TECRL,RPP38,IDNK,GRRP1,EVC2,CCDC54,SGMS2,CETN1,PCDHB2,PARD3B,ARL13A,A630001G21RIK,CYSLTR1,TRIM60,3110082I17RIK,TDRD9,IFI205,SPRR2K,OLFR1500,NAP1L3,TRIM12C,LAS1L,HOPX,DPPA5A,UGT2B38,VMN2R7,NSL1,ZFP512,PEPD,CENPJ,CYP4A10,SERPINA3C,MTHFS,SERPINB7,FOXD3,CCDC87,TCF15,AP5S1,SCYL2,GM5250,A630095E13RIK,PRSS36,OLFR2,CPXCR1,GM773,RSG1,OLFR599,OLFR568,KLK5,GM1527,GM815,MPP4,HAUS3,XLR4A,DYX1C1
94	1	TRUE	0.0195	517	4791	165	0.034	0.319	MI:mmu-miR-99b*	mi	125	MI:mmu-miR-99b*	1	S100A3,SPA17,CD320,REC8,LIPE,BICD1,NR1I3,TNFSF14,ELOVL1,EIF1B,APOBEC3,PLCD1,4930579F01RIK,PHOX2B,RNF170,TPPP3,2310057J18RIK,HSD11B1,ETAA1,PPP2R5C,CYTH4,RAC3,CDC37,GLE1,ADAT2,IFNGR1,HAL,HCN2,POMC,RECQL5,ITGB4,ASGR1,CFAP52,GSC,ELOVL2,NXNL2,SLC34A1,ANXA8,MICU2,RCBTB2,CLDN10,TARS,AHSG,SLC15A2,KRT7,GCM1,CENPQ,RRP36,4930583I09RIK,ME2,ISOC1,PSAT1,ANXA1,POLL,FBXL15,ECHS1,URAH,CLEC3B,SLAMF9,CUBN,FSIP1,HDC,NKAIN4,GFM1,SHOX2,BSPRY,SCP2,MFSD7A,PUS1,PDX1,KCNJ8,LRMP,PSG28,RTN2,SLC7A10,MESP1,CLN3,CHRDL2,ARHGAP17,DOCK11,MAP3K15,NUDT7,PSMB10,PARP16,PRR5L,ALPK2,S100B,PRSS35,LOXL2,DYNLRB2,MON2,MITF,GRHPR,OLFR750,COG5,CD200R3,ERMARD,PROSER3,RNF139,TAP1,HRH4,DEPDC5,BCDIN3D,1700018B24RIK,IGSF9,NXPH4,CMTM5,PADI6,PRKD2,NINJ2,GGACT,LRRC29,ID1,HOXA6,FBRSL1,FILIP1L,1700048O20RIK,ZMYM1,RASIP1,CCNJL,KRTAP4-7,METTL24,HENMT1,ENPP7,SPATA2,CXCR5,ENO4,CD300E,CES2B,OLFR1323,D630039A03RIK,ATAD2B,TG,DEDD2,SH3BP2,RAB39,A630091E08RIK,FXYD3,NRF1,GPC6,HOPX,PRMT7,POP5,ACADM,PARP10,BCL9L,KRT73,CYP4A10,SCYL2,TSPEAR,SLC47A2,ITGAD,MRGPRB4,OLFR356,ACTL7B,1700024G13RIK,AA792892,APITD1,BTBD19,IQCK,OLFR656,2210011C24RIK,GM815,KLHL41,NLRP4G
95	1	TRUE	0.0165	564	4791	179	0.037	0.317	MI:mmu-miR-541	mi	32	MI:mmu-miR-541	1	RPA1,AGPAT3,LSR,VRK3,ZIM1,GRAP,MLXIPL,SH2D1A,TNFSF14,SRA1,HYI,LSM2,MGST1,RAB25,VAC14,NOTCH4,EPS8,PIGT,ALOX12E,DPEP1,SMPD2,QRSL1,SPNS3,ASB2,SLC25A48,CKMT2,FEZF2,COMTD1,RGR,ESCO2,METTL3,DHRS4,SMC1B,TMEM30C,SLC11A2,STK31,4930583I09RIK,C2,ME2,PELI3,GPAM,GBF1,MMP19,IFITM5,CFLAR,VIL1,ZFAND2B,SPATA3,4921504E06RIK,COQ4,UPP2,1700019N19RIK,LRRC26,ITGB6,AQP7,ECHDC2,RCC1,MECR,FAM213B,PGM1,TBC1D1,KLB,MORN3,ANXA3,PUS1,SVOPL,RUVBL1,VAMP1,MESP1,1700007K09RIK,GLRX3,3830403N18RIK,PORCN,HCCS,DKK4,HSD11B2,TERF2,GRIK4,BMP5,1700102P08RIK,ALPK2,SLC7A6OS,FBXL8,FANCD2,MYRFL,ZFP551,LOXL2,DYNLRB2,DNAIC2,TMEM106A,XRRA1,HELQ,MBNL3,ADAMTS2,SLC39A12,CCDC138,DNAH10,HDHD3,CPQ,CHAD,IGFBP2,ALG1,MRPS35,CCDC114,GPR63,AQR,PRKD2,NDUFA7,SPRR2I,DHX29,XKR7,OLFR975,UNC5CL,F830045P16RIK,5430402E10RIK,1810024B03RIK,4933427E11RIK,LIPH,PRSS42,UQCRQ,TMEM232,TAS2R119,TTLL13,ZSWIM3,4930550L24RIK,C1QTNF2,TTC34,RHOJ,CLTB,CDCP2,OSR1,SPRR1B,TRAPPC1,TMEM202,PRSS33,OLFR1361,STKLD1,PPP1R3D,FHL4,TTC24,COMMD1,KIF18B,ARHGEF39,OLFR112,TTN,DOCK8,CD177,ZDHHC19,SLC22A30,GYKL1,TLL1,SH2D4A,SEC14L3,KCMF1,DNAAF3,IRS1,9330182L06RIK,METTL15,MUSK,LSAMP,ZSCAN20,GM382,CES2F,ZFP26,CHIL1,CYP4A10,CYP2J11,KRT81,PRSS36,RBM44,ZFP65,GM10482,KLK5,MGST2,4833423E24RIK,SCN9A,OXCT2A,OXCT2B,XLR4A
96	1	TRUE	0.0402	612	4791	188	0.039	0.307	MI:mmu-miR-431	mi	104	MI:mmu-miR-431	1	CLEC10A,WAP,MX1,HOXC11,MARVELD3,UNC119,GAB2,SRA1,CLCNKB,TTC25,RAB25,TEX14,MYL2,TEX261,TRABD,ATP6V0E,1700016C15RIK,FNTA,EPPIN,RAD51D,FDXR,FRK,PPM1M,MADCAM1,RPS6KB1,RNASEH1,HNF1B,ACE,ADAP2,TRIM47,TMIGD1,MYH3,PLEK2,PAPLN,ABCD4,ELOVL2,NXNL2,LY86,PCBD2,SLC25A48,ITIH4,ATAD2,DEPTOR,LITAF,PYCRL,BFAR,GSC2,SDF2L1,4930415O20RIK,IGFBP6,NPFF,9530002B09RIK,WFDC1,IMPA2,ZFPL1,PCGF5,GCGR,GBF1,SIRT3,TSPAN4,APOOL,TGM4,HK3,GM4956,CFLAR,AGXT,ALDH9A1,FMO3,TNFSF4,SDCCAG3,NKAIN4,CTSK,DEPDC1A,SPATA1,AMBP,PPIE,MECR,ZBTB48,ABCB8,ANXA3,LMOD2,TTLL3,CYFIP1,TMC5,NUPR1,ABCC6,MCF2,HEPH,HCCS,NEK3,CD209A,GSR,JAK3,4931406C07RIK,ALG9,COL12A1,DAPK2,LYZL4,NT5M,FANCA,RBM11,PODXL2,RECQL4,VAV1,SNX2,DNAIC2,XRRA1,1600002K03RIK,CD200R3,CYSRT1,ACTRT3,ASB10,SPSB2,GINM1,SDR9C7,SNRNP25,TCL1,GRAP2,WDR55,TRIM72,IFNK,F830045P16RIK,1810024B03RIK,LCA5L,CXCR4,SPRED2,KRTAP5-3,TMEM150B,ENPP7,KRT1,DYNC2H1,OLFR1349,TAS2R126,CKAP2L,KLF17,SERPINB13,MBLAC1,RSPRY1,GRRP1,FAM118B,P4HA3,4930579K19RIK,SWSAP1,EPX,GRK4,FES,RAB4B,TG,KDM4D,PKP3,ANXA13,GM9991,CNDP1,1810011O10RIK,D17WSU92E,MAB21L1,SKAP1,MUSK,APOL9A,MAP2K5,EN1,OSM,GCKR,ZFP426,DPPA5A,LSAMP,4921509C19RIK,SCFD2,STAT4,PEPD,GM648,4430402I18RIK,ACTL11,AUP1,TSPEAR,GM5250,SLC47A2,2310016G11RIK,TIMM8A2,LRRC30,H2-AB1,KRTAP5-5,KLHL40,D930028M14RIK,PIGB,MPP4,RNF224,VMN1R89
97	1	TRUE	0.0409	730	4791	220	0.046	0.301	MI:mmu-let-7g	mi	88	MI:mmu-let-7g	1	FASL,HARS,HOXD13,TRAPPC6A,NOSIP,KLC4,DNASE2A,INSR,DNASE1,SRA1,5430419D17RIK,UPK1A,MED8,TGFBR1,MET,PLCD1,GRID2IP,DMRTC2,MLKL,CAD,DDX19A,TSR3,ZDHHC12,2310057J18RIK,HSD11B1,MRPS18C,BIRC5,MYO1C,KCNAB3,ADORA2B,SMYD4,ALOX12E,CSF2,FBXO5,KATNA1,TBATA,LRIG3,PUS10,2310033P09RIK,BZW2,RRM2,TMEM107,CFAP52,ISCA2,GPR137B,CKMT2,PINX1,1700129C05RIK,PEBP4,SKOR1,MYC,SAMM50,GPAA1,SDF2L1,FGD4,RABL3,EHHADH,LMBR1L,SOAT2,GUCA2A,MAP4K3,PSMB8,MZB1,GRPEL2,FAS,ZFPL1,CYP2C44,PFKFB1,ESYT1,INHBC,ECHS1,PIDD1,ITIH5,CWF19L2,CFLAR,SPATA3,4921504E06RIK,NOP10,ADAM33,RPUSD2,DEFB22,BPIFB2,BPIFA1,SNX16,EIF6,DSN1,GHRH,TTI1,IL12A,TDO2,TNC,SLC5A9,GPX7,MRPL37,GALE,PDZK1IP1,CDA,TRNAU1AP,BST1,PGM1,POLR2B,GSTK1,USP18,KLRD1,VAMP1,ERCC2,ABCC6,TPP1,TNMD,MTM1,NEK3,DKK4,NKD1,HSD17B2,GLB1L3,CRTAM,TYK2,NME6,KIF9,LYZL4,MST1R,KLHDC8B,ALOX12B,STYK1,SLC35D2,TTLL4,STK36,FRRS1,KIF4,SSU2,TMEM106A,TSGA8,PRTG,TTLL7,ACAA2,TRAF3IP3,LETMD1,1700018B24RIK,IGSF9,HSPB2,TAPBPL,ZFP384,RRAS,POLI,CATSPER1,SCCPDH,NRTN,TPH1,PLCB2,CCDC114,PLEKHA4,EFHD2,ASGR2,AK7,CCDC74A,LRRC29,FHDC1,AQP11,IFNK,MMP1A,PLD6,DEFB12,CCDC60,OTOS,EML6,SPINK10,PCED1B,CCDC89,LIPH,FPR1,MMS22L,4930402K13RIK,OLFR984,SOX18,GCHFR,TMEM198B,MYOF,HDHD1A,FAM183B,TRAPPC1,IDNK,F2RL3,SGMS2,GPR183,3100002H09RIK,PCDHB2,COA6,ACTN2,ACOT4,MOGAT2,SPAG16,EXOC6,SKIDA1,KCMF1,NOD2,SKAP2,MRGPRH,PLAC8L1,POP5,CYP2C70,OLFR845,CYTL1,UBE2D2B,DHRSX,HMCN1,TMEM128,A430093F15RIK,EPC2,CES3A,TRCG1,ITGAD,ACTL7B,GM773,GRXCR2,OVGP1,A430078G23RIK,GM1587,EVI2A,ARHGAP8,RBMY
98	1	TRUE	0.0223	758	4791	231	0.048	0.305	MI:mmu-miR-125b-3p	mi	106	MI:mmu-miR-125b-3p	1	SCPEP1,REM1,DNMT3L,TXNRD3,S100A3,HOXC11,KCNH6,SPI1,MCM2,DNASE2A,GRAP,HMOX1,EPHB3,GGT1,CASQ1,M6PR,BMP7,RDM1,FAF1,UBXN11,TRPV4,ANKRD53,TPPP3,QDPR,ADAMTSL4,LBP,LAMP2,SVS3A,PPY,ADORA2B,SLC25A39,IRF1,PLOD1,NOP9,AOC3,HAL,PLEK,MPG,TCN2,RNASEH1,CORO6,GFAP,4930512B01RIK,POLR2H,AKR1C18,DCAF4,ERCC8,FGF10,PLAU,RNASE4,ITIH4,ANXA8,MCPT2,MYC,TYMP,GSC2,SCN8A,GUCA2A,GCM1,WFDC1,RHEBL1,TELO2,MZB1,C2,POU5F1,ZFPL1,VPS51,DOC2G,GCGR,FBXL15,CLYBL,WDR73,NMB,ITIH5,CLEC3B,CASP8,IL18RAP,ZFAND2B,2810459M11RIK,CHRNG,RNPEPL1,ASB1,OPTN,CEL,ARRDC1,SLC12A1,MDK,PACSIN3,PPP1R14D,SNTA1,GSS,TTI1,CREB3L4,BDH2,CRYZ,BSPRY,PIGO,GPX7,DMRTB1,CYP4A14,AGO3,ATAD3A,TBC1D1,GNRHR,FGF5,TMEM116,MORN3,LMOD2,FSCN3,TSC22D4,NFE2L3,CCDC184,SLC6A12,TMC5,CDR2,AKIP1,TNMD,4930513O06RIK,MYOM2,MPHOSPH6,PBX4,ALG9,APOA4,PUS3,DPAGT1,TINAG,HEMK1,CDHR4,NT5M,TPCN1,TRPA1,PXK,CCDC17,ANO7,CCS,MYO15B,HELQ,FIGNL1,ISLR,ITIH2,NMUR2,H2-DMB2,1700018B24RIK,RILP,MICAL2,HDHD3,POLI,LRRC56,RTEL1,FAM173B,SHD,UTS2R,TEX19.2,MRAP,GGT6,AP1G2,SNRNP25,GGACT,ZIC5,SPRR2I,DCTPP1,MUSTN1,ACAD12,FBRSL1,GIMAP7,1810024B03RIK,CETN4,TTLL13,SERINC4,C130073F10RIK,GPAT2,SCGB2B24,TMEM150B,TTC34,BST2,GCHFR,PIP5KL1,LCN10,OSR1,GLI2,IDNK,HMX2,GRRP1,CCDC54,GPRC5C,ZFP42,KIF18B,CD14,ZFP786,PABPC2,SEC31B,TMEM106C,GM5111,LAMB2,RNASEH2A,BRSK2,TLL1,EXOC6,ADM2,A630091E08RIK,SEMA3B,PRSS43,IFITM6,AKR1B10,BCL9L,UBE2D2B,S100A7A,PEPD,GM648,TNNT1,4430402I18RIK,CHIL1,CYP4A10,CYP2J11,ACTL11,IQCF1,TMEM128,SHROOM4,MYBPHL,CES3A,EML3,MCC,KLK5,BGLAP3,CLEC4G,WFDC6A,OXCT2A,OXCT2B,IGTP,IFI47,GM5478
99	1	TRUE	0.00249	695	4791	228	0.048	0.328	MI:mmu-miR-669c	mi	120	MI:mmu-miR-669c	1	GLRA1,SERPINF1,HEATR6,S100A3,FTCD,KCNH6,SPI1,NAPSA,PRL7A1,0610009B22RIK,RARRES2,UBXN11,RPA3,NFE2L2,ETAA1,GHDC,SHROOM1,QRSL1,DCBLD1,1700040L02RIK,SYCP3,TBATA,PTPRR,SLC22A4,TCN2,EFEMP1,FAM20A,ADI1,CDKL1,ISCA2,RIOK1,AAED1,SLC34A1,GLRX,ATG10,NAIP1,RNASE4,METTL3,MYC,MTBP,ZCRB1,MCM4,PLA2G10,SERPIND1,SDF2L1,ROPN1,ATP5J,IGFBP6,SSXB2,NUDT12,SLC4A9,MS4A7,ACY3,KAZALD1,PFKFB1,ORMDL2,CYP2E1,IFITM5,PIDD1,HK3,CWF19L2,RP1,GSTA3,KANSL1L,IL1R2,PRSS39,HTR2B,C4BP,IFI202B,DPT,ALDH9A1,MYOC,4930562F07RIK,CEL,PPP1R14D,FSIP1,USP8,CAR1,GHRH,GFM1,SLC33A1,PTX3,DRAM2,DDX20,PLA2G12A,CRYZ,TXN1,1110017D15RIK,EQTN,PDZK1IP1,MAP3K6,PGM1,GPN3,PDE6B,ANKRD7,TES,FEZF1,TSC22D4,NFE2L3,USP18,GPRC5D,MED21,TIMP4,2900092C05RIK,SIGLECE,PORCN,DMRTC1A,ASB9,NEK3,GNPAT,PDGFD,ACRV1,COL12A1,CTSH,PLSCR1,CMTM7,LTF,MST1R,PRORSD1,PRAM1,ALPK2,STRC,ANGPTL1,CCAR2,KIF4,SSU2,ZSWIM2,MITF,GALM,GRIN3B,SIGMAR1,ZRANB3,TRPM8,TRAF3IP3,HTRA4,DNAH10,ATP13A4,TAPBPL,SVS1,FAM71F1,MRAP,SLC7A13,RIPK2,NME8,LRRC18,DAO,SPRR2I,CPA6,LGR6,OLFR571,KRT34,DEFB12,ZMYM1,RNF182,TLR7,2010007H06RIK,PALB2,ABCA6,SNTN,PP2D1,GPAT2,OLFR981,GCHFR,PIP5KL1,NQO2,CDH19,METTL21C,DMBT1,SLFNL1,CLTB,OLFR186,OMD,FBXL13,CXCR6,TMEM53,PRSS32,GM5105,TMEM202,KRT82,OLFR95,SUOX,CBY3,OLFR1395,NAT2,UBQLN3,PABPC2,TTN,PRSS58,OLFR371,OSTN,CCDC171,C130026I21RIK,EXOC6,OLFR420,KCMF1,THEM7,LAIR1,PAQR3,OOSP3,GLIPR1,LEPR,QRFPR,ZFP958,ZFP426,NOL10,ABCA14,SERPINB9E,PSTK,DHRSX,H2-T23,ITGAD,NPW,MANSC4,GM9,PRAMEL4,OLFR599,OLFR568,7420426K07RIK,REC114,ARFIP1,ANKUB1,OLFR1106,DFNB59,6030408B16RIK,AIRN,ZFP566,MPP4,TRIM61
100	1	TRUE	0.0471	668	4791	202	0.042	0.302	MI:mmu-miR-764-3p	mi	44	MI:mmu-miR-764-3p	1	SCML2,SCPEP1,DNMT3L,TXNRD3,VPREB3,S100A4,S100A3,EMD,UNC119,RHOC,PPARD,DENND1C,PCP2,MAPK13,CRABP2,HMOX1,FBLIM1,UPK1A,EPHA2,SCUBE2,RAD51C,SPATC1L,MPO,LPO,TMEM115,NPRL2,TEX14,GRID2IP,GLTP,SCARF2,ZFP715,SNX31,MOV10L1,ANXA9,FNTA,TMPRSS6,ACOT8,BIRC5,PTGIS,CLDN7,DNAH11,CCL4,H13,QRSL1,SRGN,UNC5B,9530003J23RIK,MADCAM1,HCN2,RECQL5,TRIM47,ALOXE3,SAV1,DCAF4,PAPLN,COQ6,SUSD3,CDK20,FEZF2,ACOX2,NGLY1,PINX1,PDLIM2,DHRS4,NAGA,PYCRL,GSDMD,RGN,MEP1A,MRPS18A,SLC30A6,ECI1,PSMB8,TMEM216,ALDH18A1,MYADML2,ZDHHC16,ABCC2,ALAS2,DPYSL4,SIRT3,CBX8,WDR73,NMB,LARP1B,CPS1,CASP8,CFLAR,LYG1,ALPPL2,UBE2T,CHIT1,POU2F1,CUBN,RSU1,LRP4,NDUFAF1,MCM8,SNTA1,EIF6,DHX35,9430007A20RIK,PPIE,EIF2B3,RHD,H6PD,TSC22D4,SLC6A12,IFT122,TNFRSF1A,PCSK6,YIF1B,ATP2A1,TEAD2,BCL7C,TMEM159,MMP21,AKIP1,CTTN,NADSYN1,GPC4,IL2RG,GABRQ,KIFC3,USB1,MVB12A,GCNT3,CSK,NME6,TRIB3,TPCN1,SLC16A8,CHPF,ANKRD54,SPR,PRSS29,TSPAN8,RHBDD3,LY6G5C,MAP2K2,MITF,SLC12A8,PRR5,TM6SF2,WDR44,HSPB6,DEPDC5,KDF1,RRAS,CUL7,FOXRED1,TBC1D25,NDST2,IGFBP2,LDB2,CMTM5,GFER,GCK,SHISA4,DCAF17,CTF1,DCTPP1,FAM159B,VSIG4,1700001O22RIK,ADIG,HJURP,ZFP691,PRR15,SMCO1,C1QTNF2,UNC119B,2810006K23RIK,NAGS,MCAT,TMEM53,FAM161A,GRRP1,P4HA3,FAM83A,MSANTD1,ARHGEF39,TTN,CYP2F2,BRSK2,1700016K19RIK,DEDD2,ZFP667,PAQR3,CARS2,GSTM1,ZFP426,FCRL1,C030014I23RIK,GPBAR1,MYBPHL,SLC22A14,2310016G11RIK,LRRC30,KLHL40,D930028M14RIK,MRPL33
